city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,is_stem_major,experience_level,is_active_learner,stability_col
city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2.0,300.0,Unknown,2.0,8.0,1.0,1.0,0.0,1.0,1.0
city_102,0.804,Unknown,Has relevent experience,Full time course,High School,Unknown,6.0,300.0,Unknown,1.0,99.0,0.0,0.0,1.0,1.0,0.17
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,9.0,Early Stage Startup,5.0,89.0,0.0,1.0,3.0,0.0,0.24
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3.0,75.0,Unknown,1.0,32.0,0.0,1.0,1.0,0.0,0.33
city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,5.0,300.0,Unknown,1.0,156.0,1.0,1.0,1.0,1.0,0.2
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,12.0,300.0,Public Sector,1.0,35.0,0.0,1.0,2.0,1.0,0.08
city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,Humanities,1.0,3000.0,Pvt Ltd,1.0,26.0,0.0,0.0,0.0,0.0,1.0
city_74,0.579,Female,No relevent experience,no_enrollment,High School,Unknown,3.0,300.0,Unknown,0.0,185.5,0.0,0.0,1.0,0.0,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,300.0,Pvt Ltd,1.0,6.0,0.0,1.0,2.0,0.0,0.09
city_114,0.9259999999999999,Unknown,Has relevent experience,Full time course,Graduate,STEM,3.0,300.0,Unknown,1.0,54.0,0.0,1.0,1.0,1.0,0.33
city_136,0.897,Unknown,No relevent experience,Full time course,High School,Unknown,4.0,300.0,Unknown,2.0,14.0,0.0,0.0,1.0,1.0,0.5
city_44,0.725,Unknown,No relevent experience,Full time course,Masters,STEM,8.0,300.0,Unknown,1.0,27.0,0.0,1.0,2.0,1.0,0.12
city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4.0,9.0,Unknown,2.0,19.0,0.0,1.0,1.0,1.0,0.5
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,10005.0,Pvt Ltd,2.0,47.0,0.0,1.0,2.0,0.0,0.22
city_118,0.722,Unknown,No relevent experience,no_enrollment,Masters,STEM,12.0,300.0,Unknown,5.0,98.0,0.0,1.0,2.0,0.0,0.42
city_104,0.924,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8.0,300.0,Unknown,0.0,40.0,0.0,1.0,2.0,0.0,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,75.0,Pvt Ltd,2.0,39.0,0.0,1.0,2.0,0.0,0.14
city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Unknown,Unknown,21.0,300.0,Unknown,0.0,52.0,0.0,0.0,3.0,1.0,0.0
city_23,0.899,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6.0,750.0,Unknown,2.0,28.0,1.0,1.0,1.0,0.0,0.33
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,3000.0,Pvt Ltd,1.0,182.0,0.0,1.0,1.0,0.0,0.17
city_150,0.698,Unknown,No relevent experience,Full time course,Graduate,STEM,7.0,300.0,Pvt Ltd,2.0,44.0,0.0,1.0,1.0,1.0,0.29
city_23,0.899,Male,No relevent experience,no_enrollment,Masters,Other,16.0,300.0,Unknown,0.0,35.0,0.0,0.0,3.0,0.0,0.0
city_20,0.7959999999999999,Male,Has relevent experience,Full time course,Graduate,Arts,9.0,300.0,Funded Startup,1.0,29.0,0.0,0.0,2.0,1.0,0.11
city_16,0.91,Male,No relevent experience,Full time course,High School,Unknown,4.0,300.0,Unknown,1.0,78.0,0.0,0.0,1.0,1.0,0.25
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,7.0,9.0,Pvt Ltd,5.0,125.0,0.0,0.0,1.0,0.0,0.71
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,1.0,300.0,Unknown,1.0,35.0,1.0,0.0,0.0,0.0,1.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21.0,75.0,Pvt Ltd,4.0,69.0,0.0,1.0,3.0,0.0,0.19
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,300.0,Early Stage Startup,1.0,52.0,0.0,1.0,1.0,0.0,0.17
city_89,0.925,Female,Has relevent experience,no_enrollment,Graduate,STEM,9.0,9.0,Pvt Ltd,1.0,90.0,0.0,1.0,2.0,0.0,0.11
city_67,0.855,Male,Has relevent experience,no_enrollment,High School,Unknown,17.0,300.0,Unknown,1.0,56.0,0.0,0.0,3.0,0.0,0.06
city_175,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,300.0,Unknown,1.0,153.0,0.0,1.0,2.0,0.0,0.09
city_123,0.738,Unknown,Has relevent experience,Full time course,Graduate,STEM,5.0,300.0,Pvt Ltd,0.0,40.0,0.0,1.0,1.0,1.0,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11.0,10.0,Pvt Ltd,5.0,47.0,0.0,1.0,2.0,0.0,0.45
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6.0,3000.0,Pvt Ltd,1.0,17.0,1.0,0.0,1.0,0.0,0.17
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Unknown,5.0,51.0,1.0,1.0,3.0,0.0,0.24
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,3000.0,Public Sector,5.0,23.0,0.0,1.0,3.0,0.0,0.24
city_104,0.924,Male,Has relevent experience,no_enrollment,High School,Unknown,21.0,300.0,Unknown,5.0,80.0,0.0,0.0,3.0,0.0,0.24
city_160,0.92,Unknown,No relevent experience,no_enrollment,Phd,STEM,21.0,7500.0,Public Sector,5.0,19.0,0.0,1.0,3.0,0.0,0.24
city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,Other,10.0,7500.0,Public Sector,1.0,7.0,0.0,0.0,2.0,0.0,0.1
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,3000.0,Pvt Ltd,2.0,100.0,1.0,1.0,1.0,0.0,0.29
city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,5.0,300.0,Pvt Ltd,1.0,15.0,0.0,1.0,1.0,0.0,0.2
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,9.0,75.0,Pvt Ltd,1.0,9.0,0.0,0.0,2.0,0.0,0.11
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,3000.0,Public Sector,5.0,36.0,0.0,1.0,3.0,0.0,0.24
city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,300.0,Unknown,1.0,72.0,1.0,1.0,3.0,0.0,0.05
city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,7.0,300.0,Unknown,1.0,6.0,1.0,1.0,1.0,1.0,0.14
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,300.0,Pvt Ltd,1.0,25.0,0.0,1.0,1.0,0.0,0.17
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,19.0,9.0,Funded Startup,1.0,41.0,0.0,1.0,3.0,0.0,0.05
city_114,0.9259999999999999,Unknown,Has relevent experience,no_enrollment,High School,Unknown,9.0,300.0,Unknown,1.0,42.0,0.0,0.0,2.0,0.0,0.11
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,300.0,Unknown,1.0,185.5,0.0,1.0,2.0,0.0,0.08
city_176,0.764,Male,Has relevent experience,Unknown,Masters,STEM,14.0,300.0,NGO,1.0,51.0,0.0,1.0,2.0,0.0,0.07
city_21,0.624,Male,Has relevent experience,Unknown,Graduate,STEM,1.0,300.0,Unknown,0.0,162.0,1.0,1.0,0.0,0.0,0.0
city_28,0.9390000000000001,Male,No relevent experience,Full time course,High School,Unknown,2.0,300.0,Unknown,0.0,46.0,0.0,0.0,0.0,1.0,0.0
city_36,0.893,Unknown,Has relevent experience,no_enrollment,High School,Unknown,21.0,10005.0,Pvt Ltd,5.0,35.0,0.0,0.0,3.0,0.0,0.24
city_46,0.762,Male,Has relevent experience,Part time course,Graduate,STEM,12.0,750.0,Pvt Ltd,2.0,70.0,0.0,1.0,2.0,1.0,0.17
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2.0,75.0,Pvt Ltd,0.0,50.0,1.0,1.0,0.0,1.0,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,3000.0,Pvt Ltd,5.0,16.0,0.0,1.0,2.0,0.0,0.56
city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,5.0,75.0,Pvt Ltd,4.0,6.0,0.0,1.0,1.0,1.0,0.8
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10005.0,Pvt Ltd,1.0,9.0,0.0,1.0,2.0,0.0,0.1
city_114,0.9259999999999999,Unknown,Has relevent experience,no_enrollment,Masters,STEM,21.0,9.0,Pvt Ltd,2.0,34.0,0.0,1.0,3.0,0.0,0.1
city_45,0.89,Female,Has relevent experience,no_enrollment,High School,Unknown,16.0,3000.0,Pvt Ltd,3.0,48.0,0.0,0.0,3.0,0.0,0.19
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,Unknown,5.0,9.0,Early Stage Startup,1.0,98.0,1.0,0.0,1.0,0.0,0.2
city_126,0.479,Unknown,Has relevent experience,no_enrollment,Unknown,Unknown,18.0,300.0,Unknown,0.0,61.0,1.0,0.0,3.0,0.0,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,4.0,300.0,Unknown,0.0,74.0,1.0,0.0,1.0,1.0,0.0
city_61,0.9129999999999999,Unknown,Has relevent experience,no_enrollment,Phd,STEM,21.0,9.0,Early Stage Startup,5.0,17.0,0.0,1.0,3.0,0.0,0.24
city_67,0.855,Female,No relevent experience,Full time course,Graduate,STEM,14.0,300.0,Unknown,1.0,156.0,0.0,1.0,2.0,1.0,0.07
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5.0,300.0,Unknown,5.0,8.0,0.0,1.0,1.0,0.0,1.0
city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,300.0,Unknown,1.0,45.0,0.0,1.0,1.0,1.0,0.17
city_102,0.804,Male,No relevent experience,Full time course,High School,Unknown,6.0,10.0,Early Stage Startup,1.0,43.0,0.0,0.0,1.0,1.0,0.17
city_102,0.804,Male,Has relevent experience,no_enrollment,Primary School,Unknown,11.0,300.0,Unknown,5.0,78.0,0.0,0.0,2.0,0.0,0.45
city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,10.0,Pvt Ltd,0.0,28.0,0.0,1.0,0.0,0.0,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10.0,Pvt Ltd,1.0,44.0,0.0,1.0,2.0,0.0,0.1
city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,300.0,Unknown,3.0,100.0,0.0,1.0,2.0,0.0,0.25
city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,17.0,75.0,Funded Startup,1.0,116.0,0.0,1.0,3.0,0.0,0.06
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,10005.0,Pvt Ltd,1.0,48.0,0.0,1.0,3.0,0.0,0.06
city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,3.0,750.0,Funded Startup,1.0,30.0,0.0,1.0,1.0,0.0,0.33
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5.0,9.0,Early Stage Startup,1.0,17.0,1.0,1.0,1.0,1.0,0.2
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3.0,10.0,Pvt Ltd,1.0,53.0,1.0,1.0,1.0,1.0,0.33
city_173,0.878,Male,Has relevent experience,no_enrollment,High School,Unknown,17.0,300.0,Unknown,1.0,34.0,0.0,0.0,3.0,0.0,0.06
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6.0,75.0,Funded Startup,1.0,21.0,0.0,1.0,1.0,0.0,0.17
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,75.0,Pvt Ltd,2.0,148.0,0.0,1.0,1.0,0.0,0.33
city_136,0.897,Unknown,Has relevent experience,no_enrollment,Masters,STEM,2.0,9.0,Early Stage Startup,1.0,54.0,0.0,1.0,0.0,0.0,0.5
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6.0,3000.0,Unknown,1.0,26.0,0.0,1.0,1.0,1.0,0.17
city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,9.0,Pvt Ltd,1.0,44.0,0.0,1.0,1.0,0.0,0.17
city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,75.0,Pvt Ltd,1.0,86.0,0.0,1.0,1.0,1.0,0.17
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,300.0,Pvt Ltd,5.0,32.0,0.0,1.0,2.0,0.0,0.42
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Pvt Ltd,3.0,35.0,0.0,1.0,3.0,0.0,0.14
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,75.0,Pvt Ltd,1.0,23.0,1.0,1.0,2.0,0.0,0.07
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10005.0,Pvt Ltd,5.0,7.0,0.0,1.0,3.0,0.0,0.24
city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,21.0,300.0,Unknown,2.0,6.0,1.0,1.0,3.0,1.0,0.1
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,5.0,10005.0,Unknown,2.0,83.0,0.0,0.0,1.0,0.0,0.4
city_24,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5.0,10005.0,Pvt Ltd,1.0,24.0,0.0,1.0,1.0,1.0,0.2
city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Arts,2.0,750.0,Unknown,1.0,96.0,0.0,0.0,0.0,0.0,0.5
city_104,0.924,Unknown,No relevent experience,no_enrollment,Graduate,STEM,7.0,300.0,Unknown,4.0,90.0,0.0,1.0,1.0,0.0,0.57
city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Pvt Ltd,2.0,89.0,0.0,1.0,3.0,0.0,0.1
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5.0,750.0,Pvt Ltd,1.0,10.0,1.0,1.0,1.0,0.0,0.2
city_114,0.9259999999999999,Male,No relevent experience,Full time course,High School,Unknown,14.0,300.0,Unknown,0.0,3.0,0.0,0.0,2.0,1.0,0.0
city_162,0.767,Unknown,Has relevent experience,Full time course,Graduate,STEM,6.0,750.0,NGO,1.0,155.0,0.0,1.0,1.0,1.0,0.17
city_21,0.624,Male,Has relevent experience,Unknown,Graduate,STEM,4.0,300.0,Unknown,1.0,16.0,0.0,1.0,1.0,0.0,0.25
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11.0,300.0,Unknown,1.0,35.0,1.0,1.0,2.0,0.0,0.09
city_103,0.92,Unknown,No relevent experience,no_enrollment,Masters,Humanities,3.0,10005.0,Other,1.0,131.0,0.0,0.0,1.0,0.0,0.33
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10.0,Pvt Ltd,2.0,160.0,0.0,1.0,3.0,0.0,0.1
city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21.0,750.0,Pvt Ltd,4.0,47.0,1.0,1.0,3.0,0.0,0.19
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10.0,Pvt Ltd,1.0,30.0,0.0,1.0,3.0,0.0,0.05
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,300.0,Unknown,1.0,68.0,0.0,1.0,3.0,0.0,0.05
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5.0,9.0,Early Stage Startup,0.0,57.0,1.0,1.0,1.0,1.0,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,5.0,300.0,Unknown,0.0,47.0,1.0,0.0,1.0,1.0,0.0
city_46,0.762,Male,No relevent experience,Part time course,Graduate,STEM,5.0,300.0,Unknown,1.0,32.0,1.0,1.0,1.0,1.0,0.2
city_115,0.789,Male,Has relevent experience,Full time course,Graduate,STEM,15.0,300.0,Unknown,1.0,108.0,1.0,1.0,2.0,1.0,0.07
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4.0,75.0,Pvt Ltd,1.0,151.0,1.0,1.0,1.0,1.0,0.25
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,300.0,Pvt Ltd,5.0,53.0,0.0,1.0,2.0,0.0,0.36
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Pvt Ltd,5.0,8.0,0.0,1.0,3.0,0.0,0.24
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,4.0,300.0,Public Sector,1.0,15.0,0.0,1.0,1.0,1.0,0.25
city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,2.0,300.0,Unknown,0.0,77.0,1.0,1.0,0.0,1.0,0.0
city_104,0.924,Unknown,No relevent experience,Full time course,High School,Unknown,2.0,10.0,Early Stage Startup,1.0,74.0,0.0,0.0,0.0,1.0,0.5
city_28,0.9390000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,4.0,3000.0,Public Sector,1.0,14.0,1.0,1.0,1.0,0.0,0.25
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,6.0,10.0,Pvt Ltd,5.0,62.0,0.0,0.0,1.0,0.0,0.83
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18.0,750.0,Pvt Ltd,5.0,164.0,0.0,1.0,3.0,0.0,0.28
city_90,0.698,Unknown,Has relevent experience,Full time course,Unknown,Unknown,4.0,300.0,Pvt Ltd,2.0,26.0,1.0,0.0,1.0,1.0,0.5
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,300.0,Pvt Ltd,1.0,29.0,0.0,1.0,2.0,0.0,0.08
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,300.0,Funded Startup,3.0,73.0,0.0,1.0,1.0,0.0,0.6
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,75.0,Pvt Ltd,1.0,12.0,1.0,1.0,1.0,0.0,0.14
city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,19.0,3000.0,Public Sector,5.0,48.0,0.0,1.0,3.0,0.0,0.26
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,10005.0,Pvt Ltd,4.0,138.0,0.0,1.0,2.0,0.0,0.33
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,Other,17.0,300.0,Unknown,1.0,73.0,0.0,0.0,3.0,0.0,0.06
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,10.0,Pvt Ltd,2.0,64.0,0.0,1.0,1.0,0.0,0.29
city_114,0.9259999999999999,Male,No relevent experience,Part time course,Graduate,STEM,5.0,10005.0,Public Sector,5.0,54.0,1.0,1.0,1.0,1.0,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10.0,300.0,Unknown,3.0,78.0,1.0,1.0,2.0,1.0,0.3
city_97,0.925,Male,Has relevent experience,Part time course,Masters,STEM,9.0,75.0,Pvt Ltd,4.0,52.0,0.0,1.0,2.0,1.0,0.44
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,75.0,Pvt Ltd,3.0,18.0,1.0,1.0,3.0,0.0,0.19
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,17.0,7500.0,Pvt Ltd,5.0,67.0,0.0,1.0,3.0,0.0,0.29
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,10.0,Pvt Ltd,1.0,185.5,1.0,1.0,1.0,1.0,0.17
city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,1.0,300.0,Unknown,1.0,13.0,0.0,1.0,0.0,1.0,1.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,13.0,10.0,Pvt Ltd,5.0,29.0,0.0,1.0,2.0,0.0,0.38
city_36,0.893,Male,Has relevent experience,Part time course,Graduate,No Major,9.0,10.0,Pvt Ltd,2.0,38.0,0.0,0.0,2.0,1.0,0.22
city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,9.0,Pvt Ltd,1.0,12.0,0.0,1.0,1.0,0.0,0.33
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17.0,300.0,Unknown,5.0,65.0,1.0,1.0,3.0,0.0,0.29
city_162,0.767,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,18.0,300.0,Pvt Ltd,0.0,14.0,0.0,1.0,3.0,0.0,0.0
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,3.0,300.0,Unknown,1.0,49.0,0.0,1.0,1.0,1.0,0.33
city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,75.0,Pvt Ltd,5.0,25.0,0.0,1.0,3.0,0.0,0.24
city_21,0.624,Unknown,Has relevent experience,Part time course,Graduate,STEM,4.0,300.0,Pvt Ltd,1.0,82.0,1.0,1.0,1.0,1.0,0.25
city_28,0.9390000000000001,Female,Has relevent experience,no_enrollment,Masters,STEM,7.0,300.0,NGO,5.0,77.0,1.0,1.0,1.0,0.0,0.71
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,8.0,10005.0,Pvt Ltd,2.0,6.0,1.0,1.0,2.0,0.0,0.25
city_67,0.855,Unknown,Has relevent experience,Full time course,Graduate,STEM,4.0,10.0,Early Stage Startup,3.0,81.0,0.0,1.0,1.0,1.0,0.75
city_21,0.624,Unknown,Has relevent experience,Part time course,Masters,STEM,5.0,10.0,Early Stage Startup,3.0,6.0,1.0,1.0,1.0,1.0,0.6
city_20,0.7959999999999999,Male,No relevent experience,Full time course,High School,Unknown,4.0,3000.0,Unknown,1.0,53.0,0.0,0.0,1.0,1.0,0.25
city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,7500.0,Pvt Ltd,5.0,15.0,0.0,1.0,3.0,0.0,0.24
city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5.0,300.0,Pvt Ltd,3.0,28.0,0.0,1.0,1.0,0.0,0.6
city_126,0.479,Unknown,No relevent experience,Full time course,Graduate,Other,3.0,300.0,Unknown,3.0,11.0,1.0,0.0,1.0,1.0,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,21.0,10005.0,Pvt Ltd,4.0,24.0,0.0,1.0,3.0,0.0,0.19
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,300.0,Pvt Ltd,4.0,39.0,0.0,1.0,1.0,0.0,0.57
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,300.0,Pvt Ltd,1.0,53.0,0.0,1.0,0.0,0.0,0.5
city_64,0.6659999999999999,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,11.0,75.0,Pvt Ltd,2.0,84.0,1.0,1.0,2.0,0.0,0.18
city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,4.0,300.0,Unknown,4.0,29.0,1.0,1.0,1.0,0.0,1.0
city_100,0.887,Male,No relevent experience,no_enrollment,Phd,Business Degree,21.0,10005.0,Public Sector,1.0,14.0,0.0,0.0,3.0,0.0,0.05
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,5.0,10005.0,Pvt Ltd,1.0,28.0,0.0,0.0,1.0,0.0,0.2
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,3.0,300.0,Unknown,0.0,75.0,0.0,0.0,1.0,1.0,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,75.0,Pvt Ltd,1.0,30.0,0.0,1.0,2.0,0.0,0.07
city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,13.0,10005.0,Pvt Ltd,4.0,154.0,0.0,1.0,2.0,1.0,0.31
city_67,0.855,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10.0,75.0,Pvt Ltd,4.0,85.0,0.0,1.0,2.0,0.0,0.4
city_71,0.884,Unknown,No relevent experience,no_enrollment,Graduate,Arts,21.0,750.0,Unknown,2.0,54.0,0.0,0.0,3.0,0.0,0.1
city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,5.0,300.0,Unknown,0.0,11.0,1.0,1.0,1.0,1.0,0.0
city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,6.0,3000.0,Pvt Ltd,3.0,8.0,0.0,1.0,1.0,1.0,0.5
city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,Other,12.0,75.0,Funded Startup,1.0,11.0,0.0,0.0,2.0,0.0,0.08
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Other,2.0,300.0,Pvt Ltd,1.0,162.0,0.0,0.0,0.0,0.0,0.5
city_67,0.855,Unknown,Has relevent experience,Part time course,Graduate,STEM,7.0,75.0,Pvt Ltd,1.0,63.0,0.0,1.0,1.0,1.0,0.14
city_136,0.897,Unknown,No relevent experience,Full time course,Graduate,STEM,2.0,300.0,Unknown,1.0,29.0,1.0,1.0,0.0,1.0,0.5
city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,4.0,300.0,Unknown,1.0,64.0,1.0,1.0,1.0,1.0,0.25
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,75.0,Pvt Ltd,2.0,8.0,0.0,1.0,2.0,0.0,0.18
city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,3.0,300.0,Unknown,0.0,185.5,1.0,0.0,1.0,1.0,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,6.0,300.0,Unknown,2.0,18.0,0.0,0.0,1.0,0.0,0.33
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5.0,300.0,Unknown,1.0,32.0,1.0,0.0,1.0,0.0,0.2
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,5.0,300.0,Unknown,1.0,69.0,0.0,1.0,1.0,1.0,0.2
city_160,0.92,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,3.0,75.0,Pvt Ltd,1.0,185.5,0.0,0.0,1.0,0.0,0.33
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3.0,9.0,Pvt Ltd,3.0,13.0,0.0,0.0,1.0,0.0,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Unknown,Unknown,5.0,300.0,Unknown,1.0,41.0,0.0,0.0,1.0,0.0,0.2
city_104,0.924,Male,No relevent experience,no_enrollment,High School,Unknown,6.0,300.0,Pvt Ltd,0.0,20.0,0.0,0.0,1.0,0.0,0.0
city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,7.0,300.0,Unknown,1.0,33.0,0.0,1.0,1.0,1.0,0.14
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,300.0,Pvt Ltd,4.0,60.0,0.0,1.0,2.0,0.0,0.29
